budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
80000000,"Science Fiction, Thriller",Released,Do not trust anyone. Do not show emotion. Do not fall asleep.,The Invasion,5.7,359
76000000,"Action, Adventure, Animation, Comedy, Family",Released,This summer it's not the same old bull.,The Adventures of Rocky & Bullwinkle,3.9,87
75000000,"Animation, Family",Released,Think this is what they do all day?,The Secret Life of Pets,5.9,3462
78000000,"Fantasy, Action, Thriller, Science Fiction",Released,The power of seven become a league of one.,The League of Extraordinary Gentlemen,5.7,1155
76000000,"Animation, Comedy, Family",Released,Back 2 Work,Despicable Me 2,7.0,4637
75000000,"Action, Adventure, Science Fiction",Released,Earth. Take a good look. It might be your last.,Independence Day,6.7,3260
73000000,"Adventure, Action, Science Fiction",Released,Something has survived.,The Lost World: Jurassic Park,6.2,2487
75000000,"Family, Animation",Released,Someone's got a zoo loose.,Madagascar,6.6,3237
76000000,"Drama, Action, Thriller, Science Fiction",Released,The future's a thing of the past.,Children of Men,7.4,2071
75000000,"Adventure, Action, Science Fiction",Released,Evolution Begins,X-Men,6.8,4097
75000000,"Action, Thriller, Crime",Released,Choose your destiny.,Wanted,6.4,2528
75000000,"Action, Adventure, Thriller",Released,Alcatraz.  Only one man has ever broken out.  Now five million lives depend on two men breaking in.,The Rock,6.9,1456
80000000,"Animation, Family, Comedy, Adventure",Released,The Ice age is melting away.,Ice Age: The Meltdown,6.5,2951
75000000,"Comedy, Romance",Released,Imagine having to win over the girl of your dreams... every friggin' day.,50 First Dates,6.6,2105
50000000,"Family, Comedy, Music, Romance",Released,"When you follow your own beat, the world will follow you.",Hairspray,6.5,709
80000000,"Horror, Mystery, Thriller",Released,Go back to where the horror began.,Exorcist: The Beginning,4.7,183
75000000,"Action, Adventure, Comedy, Family",Released,The greatest hero ever assembled.,Inspector Gadget,4.3,318
75000000,"Thriller, Crime",Released,4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.,Now You See Me,7.3,5487
80000000,"Comedy",Released,Boys will be boys. . . some longer than others.,Grown Ups,6.0,1705
60000000,"Comedy, Drama",Released,Life is waiting.,The Terminal,7.0,1910
35000000,"Comedy, Family",Released,No stray gets turned away.,Hotel for Dogs,5.7,202
75000000,"Action, Adventure, Thriller",Released,The Mountain Will Decide.,Vertical Limit,5.9,283
75000000,"Comedy, Drama, History",Released,Based on a true story. You think we could make all this up?,Charlie Wilson's War,6.5,338
75000000,"Animation, Action, Comedy, Family",Released,The story of what happens when one little fish tells a great white lie...,Shark Tale,5.8,1557
70000000,"Drama",Released,One Dream Will Change Everything,Dreamgirls,6.6,284
53000000,"Comedy, Crime",Released,Everyone is looking for the next big hit,Be Cool,5.4,292
70000000,"Drama, Action, History, Thriller",Released,The world was watching in 1972 as 11 Israeli athletes were murdered at the Munich Olympics. This is the story of what happened next.,Munich,6.9,696
70000000,"Action, Drama, War",Released,He was trained to follow orders. He became a hero by defying them.,Tears of the Sun,6.4,573
75000000,"Action, Comedy, Thriller, Romance",Released,Perfect wife. Perfect target.,Killers,5.7,772
75000000,"Comedy, Action, Adventure",Released,Saving the world never goes out of style.,The Man from U.N.C.L.E.,7.1,2265
80000000,"Comedy",Released,Every family has a hero.,Spanglish,5.8,369
75000000,"Animation, Comedy, Family, Fantasy",Released,The House is . . . ALIVE!,Monster House,6.3,874
75000000,"Action, Comedy, Crime, Romance",Released,"Two's company, three's a crime.",Bandits,6.2,302
55000000,"Action, Adventure, Drama, Romance",Released,Their greatest battle would be for her love.,First Knight,5.9,311
75000000,"Drama, History, Romance",Released,null,Anna and the King,6.4,197
75000000,"Fantasy, Action, Drama",Released,The Gods need a hero.,Immortals,5.7,880
52000000,"Mystery, Drama, Thriller, Crime",Released,Every Second Counts,Hostage,6.2,512
75000000,"Animation, Action, Science Fiction, Family, Adventure",Released,"When Earth Ends, The Adventure Begins.",Titan A.E.,6.3,313
75000000,"Action, Adventure, Comedy, Thriller",Released,null,Hollywood Homicide,5.0,166
75000000,"Action, War, Science Fiction",Released,"Left for dead on a remote planet for obsolete machines and people, a fallen hero has one last battle to fight",Soldier,6.1,221
0,"Action, Drama, Horror, Science Fiction, Thriller",Released,"The rules are simple. You break them, you die...",Carriers,5.8,282
75000000,"Adventure, Fantasy, Animation, Action, Comedy",Released,"If It Yells, If It Swings, It's Got To Be Monkeybone!",Monkeybone,4.3,78
45000000,"Action, Adventure, Drama, Thriller",Released,"Out of the ashes, hope will rise.",Flight of the Phoenix,5.7,276
75000000,"Science Fiction, Thriller, Drama",Released,Some things are only revealed by accident.,Unbreakable,6.9,1946
74000000,"Family, Animation, Adventure, Comedy",Released,"Before Gru, they had a history of bad bosses",Minions,6.4,4571
82000000,"Action, Fantasy, Thriller",Released,You will be unprepared,Sucker Punch,5.9,1623
73000000,"Crime, Mystery",Released,Believe everything except your eyes.,Snake Eyes,5.8,327
75000000,"Science Fiction",Released,"A thousand feet beneath the sea, the blackest holes are in the mind...",Sphere,5.8,476
73000000,"Family, Animation",Released,Why so angry?,The Angry Birds Movie,5.9,1022
70000000,"Romance, Comedy, Adventure",Released,This February True Love Takes a Dive.,Fool's Gold,5.4,444
75000000,"Comedy, Drama",Released,"George Simmons was prepared to die, but then a funny thing happened.",Funny People,5.7,390
70000000,"Thriller, Action, Drama",Released,How do you stop an enemy who isn't afraid to die?,The Kingdom,6.5,513
72500000,"Comedy",Released,The story of a man who could only count to #1,Talladega Nights: The Ballad of Ricky Bobby,6.2,491
70000000,"Comedy, Family, Romance, Fantasy",Released,The doctor is in again.,Dr. Dolittle 2,4.9,410
72000000,"Action, Drama, History, War",Released,Every man dies. Not every man truly lives.,Braveheart,7.7,3336
72000000,"Drama, War",Released,Welcome to the suck.,Jarhead,6.6,765
75000000,"Animation, Comedy, Family",Released,See our family. And feel better about yours.,The Simpsons Movie,6.9,2264
72000000,"Drama, Romance",Released,Sometimes your life comes into focus one frame at a time.,The Majestic,6.6,188
94000000,"Action",Released,Get ready for the race of your life.,Driven,4.5,179
74500000,"Adventure, Drama, Family",Released,"Two infant tiger cubs, separated from their parents and each other.",Two Brothers,6.9,180
60000000,"Drama, Mystery, Thriller",Released,There is no turning back,The Village,6.2,1071
71000000,"Comedy, Family, Fantasy",Released,He doesn't just talk to the animals!,Doctor Dolittle,5.4,686
72000000,"Drama, Thriller, Science Fiction, Mystery",Released,It’s not like they didn’t warn us.,Signs,6.4,1599
150000000,"Adventure, Animation, Comedy, Family, Fantasy",Released,Once upon another time...,Shrek 2,6.7,2988
120000000,"Animation, Adventure, Comedy, Family",Released,Ahhh... it's got that new movie smell.,Cars,6.6,3877
70000000,"Comedy, Romance",Released,Catch her if you can.,Runaway Bride,5.7,455
70000000,"Action, Adventure, Thriller",Released,A New Breed Of Secret Agent.,xXx,5.8,1424
74000000,"Animation, Adventure, Comedy, Family",Released,He's leaving his world behind.,The SpongeBob Movie: Sponge Out of Water,5.8,719
80000000,"Action, Thriller",Released,Someone is going to pay.,Ransom,6.4,470
70000000,"Drama, Action, Thriller, War",Released,Once upon a time in Nazi occupied France...,Inglourious Basterds,7.9,6430
70000000,"Adventure, Fantasy, Comedy, Family",Released,What if Peter Pan grew up?,Hook,6.6,1532
70000000,"Action, Thriller",Released,Die Harder,Die Hard 2,6.6,1896
80000000,"Action, Thriller, Crime",Released,You're either S.W.A.T. or you're not.,S.W.A.T.,5.8,770
68000000,"Drama, Mystery, Romance, Science Fiction, Thriller",Released,"Forget everything you know, and open your eyes.",Vanilla Sky,6.5,1078
75000000,"Drama, Thriller, Fantasy, Mystery",Released,Time is running out for a happy ending.,Lady in the Water,5.3,409
70000000,"Adventure, Science Fiction, Action",Released,Whoever wins... We lose,AVP: Alien vs. Predator,5.5,1217
75000000,"Comedy, Family, Animation, Fantasy, Music",Released,The Boys are back in town... and they have competition.,Alvin and the Chipmunks: The Squeakquel,5.4,666
75000000,"Action, History, War",Released,400 U.S paratroopers. 4000 Vietnamese soldiers. 12 000 miles away from home. 1 man led them into battle.,We Were Soldiers,6.7,521
70000000,"Action, Thriller",Released,When our flag falls our nation will rise.,Olympus Has Fallen,6.2,2981
70000000,"Science Fiction, Action, Adventure, Thriller",Released,The battle for paradise has begun.,Star Trek: Insurrection,6.3,391
70000000,"Action, Science Fiction",Released,It's not war. It's survival.,Battle: Los Angeles,5.5,1448
70000000,"Adventure, Fantasy, Drama",Released,An adventure as big as life itself.,Big Fish,7.6,1994
0,"Fantasy",Released,The animal is out.,Wolf,6.0,216
66000000,"Drama, War",Released,Separated by War. Tested by Battle. Bound by Friendship.,War Horse,7.0,992
70000000,"War, Drama, History, Action",Released,It was the greatest art heist in history,The Monuments Men,5.8,1523
70000000,"Adventure, Action, Thriller, Science Fiction",Released,"There's everything you've ever known about adventure, and then there's The Abyss.",The Abyss,7.1,808
70000000,"Drama, Crime",Released,Gordon never gives up.,Wall Street: Money Never Sleeps,5.8,493
70000000,"Horror, Action, Drama, Fantasy, War",Released,Every bloodline has a beginning,Dracula Untold,6.2,2389
70000000,"Drama, Action, Thriller, Crime",Released,On November 6th our freedom is history,The Siege,6.0,352
70000000,"Adventure, Fantasy, Romance, Family",Released,This Summer A Star Falls. The Chase Begins.,Stardust,7.1,1184
70000000,"Adventure, Drama, History",Released,At the end of the world his real journey began.,Seven Years in Tibet,7.0,630
70000000,"Comedy, Drama",Released,Two best friends. Nothing could come between them... or could it?,The Dilemma,5.2,304
70000000,"Action, Adventure, Comedy, Thriller",Released,Two Mismatched Partners. One Messed Up Case!,Bad Company,5.4,228
60000000,"Adventure, Action, Horror",Released,No one gets out alive.,Doom,5.0,609
70000000,"Action, Adventure, Comedy, Thriller",Released,Attitude meets espionage.,I Spy,5.2,269
70000000,"Fantasy, Action, Horror",Released,Vengeance Returns,Underworld: Awakening,6.1,1862
75000000,"Comedy, Drama, Music, Romance",Released,Nothin' but a good time,Rock of Ages,6.0,385
70000000,"Drama, War",Released,"Beyond Courage, Beyond Honor.",Hart's War,5.9,241
66000000,"Action, Adventure, Thriller",Released,May the best man live.,Killer Elite,6.1,695
0,"Action, Science Fiction, Thriller",Released,Go Ballistic,Rollerball,3.4,106
70000000,"Action, Adventure, Thriller",Released,null,Ballistic: Ecks vs. Sever,4.3,97
70000000,"Thriller",Released,"In the worst storm in living memory, one guard stands between five men and three million dollars.",Hard Rain,5.5,179
75000000,"Adventure, Animation, Action, Comedy, Family",Released,Every BODY needs a hero,Osmosis Jones,5.9,228
70000000,"Animation, Music, Family",Released,There's trouble in OZ...,Legends of Oz: Dorothy's Return,5.9,43
70000000,"Crime, Drama, Mystery",Released,We are no longer in control.,Blackhat,5.1,826
70000000,"Mystery, Action, Thriller, Science Fiction, Adventure",Released,Who will save us?,Sky Captain and the World of Tomorrow,5.7,439
70000000,"Crime, Mystery, Thriller",Released,Everything interesting begins in the mind,Basic Instinct 2,4.6,180
50000000,"Action, Thriller",Released,No one breaks out alone.,Escape Plan,6.7,1659
70000000,"Action, Adventure",Released,Every Man Has a Destiny,The Legend of Hercules,4.4,533
68000000,"Thriller, Action, Drama",Released,"27,000 nuclear weapons. One is missing.",The Sum of All Fears,5.9,437
68000000,"Adventure, Fantasy, Drama, Romance",Released,It all begins ... With a choice.,The Twilight Saga: Eclipse,5.8,2301
68000000,"Action, Crime, Thriller",Released,There are no partners in crime,The Score,6.7,423
69000000,"Animation, Family",Released,Superbad. Superdad.,Despicable Me,7.1,6478
60000000,"Action, Comedy, Crime",Released,"Get on, or GET OUT THE WAY!",Money Train,5.4,222
68000000,"Comedy",Released,"Ted is Coming, Again.",Ted 2,6.2,2463
70000000,"Adventure, Drama, History",Released,"Alexandria, Egypt. 391 A.D. The World Changed Forever.",Agora,6.9,395
68000000,"Adventure, Fantasy, Action, Comedy, Science Fiction",Released,"We're not your classic heroes, we're the other guys.",Mystery Men,5.7,250
36000000,"Comedy",Released,"One Week, No Rules",Hall Pass,5.4,611
90000000,"Drama, Thriller",Released,Two men driven to tell the truth... whatever the cost.,The Insider,7.3,481
80000000,"Action, Drama, History, Thriller",Released,"32 survivors, room for 12.",The Finest Hours,6.3,588
70000000,"Action, Drama, Thriller",Released,Trust no one. Deceive everyone.,Body of Lies,6.5,895
69000000,"Comedy",Released,Takes One To Know One.,Dinner for Schmucks,5.5,531
69000000,"Action, Fantasy, Horror",Released,Are you a patriot or a vampire?,Abraham Lincoln: Vampire Hunter,5.5,1269
66000000,"Romance, Drama, Mystery",Released,The trap is set.,Entrapment,6.0,602
66000000,"Mystery, Science Fiction, Thriller",Released,Fight the Future,The X Files,6.6,488
67000000,"Action, Adventure, Fantasy, War",Released,The end of an empire...the beginning of a legend.,The Last Legion,5.0,207
70000000,"Drama, History, War",Released,The mission is a man.,Saving Private Ryan,7.9,5048
66000000,"Action, Crime, Drama, Thriller",Released,For honor. For love. For redemption.,Need for Speed,6.1,1520
70000000,"Comedy, Romance",Released,He has the power to hear everything women are thinking. Finally... a man is listening.,What Women Want,6.1,992
59000000,"Animation, Comedy, Family, Adventure",Released,They came. They thawed. They conquered.,Ice Age,7.1,3857
68000000,"Drama, Horror, Science Fiction, Thriller",Released,A circle of friendship. A web of mystery. A pattern of fear.,Dreamcatcher,5.3,567
65000000,"History, Drama",Released,"With the moral courage and fierce determination to succeed, his choices will change the fate of generations to come.",Lincoln,6.7,1429
63000000,"Action, Science Fiction",Released,Welcome to the Real World.,The Matrix,7.9,8907
52000000,"Drama",Released,"Houston, we have a problem.",Apollo 13,7.3,1599
65000000,"Fantasy, Comedy, Family",Released,What's Christmas Fun without some Reindeer Games?,The Santa Clause 2,5.5,297
61000000,"Drama, Music, Romance",Released,Fight. Dream. Hope. Love.,Les Misérables,7.1,1884
65000000,"Comedy, Romance",Released,Someone you pass on the street may already be the love of your life.,You've Got Mail,6.3,838
65000000,"Comedy",Released,They grow up so fast.,Step Brothers,6.5,1062
95000000,"Action, Adventure",Released,No one has seen his face... but everyone ... knows this mark.,The Mask of Zorro,6.3,1183
65000000,"Comedy, Drama",Released,Leave Your Comfort Zone,Due Date,6.2,1685
65000000,"Drama, War",Released,Survival. Resilience. Redemption.,Unbroken,7.3,1400
65000000,"Action, Adventure, Thriller",Released,Space will never be the same.,Space Cowboys,6.3,403
70000000,"Action, Adventure, Thriller",Released,The height of adventure.,Cliffhanger,6.1,588
50000000,"Action, Adventure, Drama, Thriller",Released,Prepare to Go Ballistic.,Broken Arrow,5.7,453
65000000,"Fantasy, Comedy, Family",Released,Nobody ever grows up quite like they imagined.,The Kid,6.0,238
63000000,"Drama, History, Thriller",Released,The world saw evil that day. Two men saw something else.,World Trade Center,5.9,447
65000000,"Drama, Romance",Released,"In a world that told them how to think, she showed them how to live.",Mona Lisa Smile,6.5,393
65000000,"Comedy",Released,kurd,The Dictator,5.9,1743
65000000,"Mystery, Drama",Released,Cruise. Kidman. Kubrick.,Eyes Wide Shut,7.1,1234
65000000,"Comedy, Drama, Family",Released,It's a Hard Knock Life,Annie,6.0,466
50100000,"Romance, Comedy, Crime, Drama",Released,Never Drop The Con.,Focus,6.7,2542
65000000,"Action, Comedy, Romance",Released,It's SPY Against SPY,This Means War,5.9,1389
65000000,"Science Fiction, Action, Horror, Thriller, Adventure, Fantasy",Released,The final hunt begins.,Blade: Trinity,5.7,1252
4200000,"Action, Thriller",Released,null,Red Dawn,6.4,215
65000000,"Comedy, Drama",Released,What went down on the way to the top.,Primary Colors,6.1,94
65000000,"Action, Horror, Science Fiction",Released,The Ultimate Battle Begins,Resident Evil: Retribution,5.6,1600
45000000,"Action, Thriller, Science Fiction",Released,Get ready for a killer race.,Death Race,6.0,1175
65000000,"Crime, Action, Mystery, Thriller",Released,What's forgotten is not always gone.,The Long Kiss Goodnight,6.5,314
65000000,"Action, Adventure, Drama, Romance, Thriller",Released,null,Proof of Life,6.0,208
65000000,"Family, Fantasy, Science Fiction, Adventure",Released,Adventure Is Waiting,Zathura: A Space Adventure,6.1,779
63000000,"Drama",Released,Mischief. Mayhem. Soap.,Fight Club,8.3,9413
65000000,"Drama",Released,From the ashes we rose.,We Are Marshall,6.7,186
65000000,"Action, Adventure, Comedy",Released,Danger is his middle name.,Hudson Hawk,5.4,269
65000000,"Action, Adventure, Comedy, Crime, Romance, Thriller",Released,When they put their heads together... it's a no brainer.,Lucky Numbers,4.9,52
65000000,"Horror, Thriller",Released,"In the battle between good and evil, an immortal holds the key","I, Frankenstein",5.0,687
50000000,"Crime, Drama, Family",Released,null,Oliver Twist,6.7,274
43000000,"Action, Fantasy",Released,Looks can kill,Elektra,4.8,575
65000000,"Crime, Thriller",Released,There is no justice without sin.,Sin City: A Dame to Kill For,6.3,1286
64000000,"Drama, Romance",Released,In a perfect world...they never would have met.,Random Hearts,5.3,63
55000000,"Adventure, Drama",Released,The Storm Awaits.,Everest,6.7,1772
50000000,"Crime, Fantasy, Drama",Released,Based on the best-selling novel,Perfume: The Story of a Murderer,7.1,1165
63000000,"Comedy, Crime, Science Fiction",Released,He's still evil... He's still deadly... and he's still surrounded by frickin' idiots!,Austin Powers in Goldmember,5.9,979
65000000,"Animation, Action, Family, Science Fiction",Released,Have a blast.,Astro Boy,6.1,409
63000000,"Adventure, Science Fiction",Released,An adventure 65 million years in the making.,Jurassic Park,7.6,4856
63000000,"Drama, Action, Western",Released,The epic story of love and adventure in a lawless land.,Wyatt Earp,6.5,202
62000000,"Action, Drama, Thriller",Released,The war of drugs would lead him to the war of power.,Clear and Present Danger,6.4,386
65000000,"Action, Drama, Adventure",Released,When the Eagle meets the Dragon,Dragon Blade,5.9,145
64000000,"Comedy, Crime",Released,Big things come in small packages,Little Man,5.3,261
62000000,"Action, Drama, Thriller, War",Released,Heroes are ordinary men who do extraordinary things in extraordinary times.,U-571,6.1,340
62000000,"Comedy, Drama, Romance",Released,Why can't the most powerful man in the world have the one thing he wants most?,The American President,6.5,195
62000000,"Comedy, Romance",Released,His Karma is Huge,The Love Guru,4.3,242
62000000,"Action, Adventure, Comedy, Thriller, Crime",Released,Crime Is King.,3000 Miles to Graceland,5.8,178
44000000,"Crime, Drama, Mystery, Western",Released,No one comes up here without a damn good reason.,The Hateful Eight,7.6,4274
53000000,"Action, Comedy, Drama",Released,Kick Some Ice.,Blades of Glory,5.9,569
63000000,"Animation, Comedy, Family",Released,"Candy, chicks and rock 'n' roll.",Hop,5.5,331
65000000,"Action, Adventure, War",Released,"Spartans, prepare for glory!",300,7.0,4997
80000000,"Comedy, Romance",Released,Misery loves family.,Meet the Fockers,6.1,1373
60000000,"Comedy, Family",Released,Heel the love.,Marley & Me,6.9,1343
60000000,"Fantasy, Drama, Crime",Released,Miracles do happen.,The Green Mile,8.2,4048
0,"Action, Adventure, Comedy",Released,A lot can happen on the road to nowhere.,Wild Hogs,5.6,648
150000000,"Animation, Family, Comedy",Released,"When it comes to saving the world, it helps to be a little chicken.",Chicken Little,5.6,944
61000000,"Mystery, Thriller, Drama",Released,You don't know what you've got 'til it's...,Gone Girl,7.9,5862
60000000,"Action, Drama, Mystery, Thriller",Released,He was the perfect weapon until he became the target.,The Bourne Identity,7.3,3583
58000000,"Adventure, Action, Thriller",Released,No limits. No fears. No substitutes.,GoldenEye,6.6,1174
60000000,"Crime, Drama, Mystery, Thriller",Released,Go behind the lies.,The General's Daughter,6.1,205
60000000,"Comedy, Drama",Released,On the air. Unaware.,The Truman Show,7.8,4537
70000000,"Adventure, Animation, Drama, Family, Music",Released,The Power Is Real.,The Prince of Egypt,6.8,817
60000000,"Comedy, Family",Released,Who's your daddy?,Daddy Day Care,5.6,506
61000000,"Action, Comedy, Crime",Released,"2 Guns, 1 Bank.",2 Guns,6.6,1589
60000000,"Comedy, Family",Released,Things Are Gonna Get Hairy!,Cats & Dogs,5.0,352
60000000,"Action, Crime",Released,Get in. Get out. Get even.,The Italian Job,6.6,1919
60000000,"Romance, Comedy",Released,Over. Done. Finished. A comedy about love at last glance.,Two Weeks Notice,5.9,487
60000000,"Adventure, Animation, Comedy, Family",Released,Every ant has his day.,Antz,6.0,1272
70000000,"Comedy, Romance",Released,It may be paradise... but it's no vacation.,Couples Retreat,5.3,588
60000000,"Adventure",Released,You can't stop the thunder.,Days of Thunder,5.9,353
60000000,"Comedy",Released,Same Big Family... Even Bigger Adventure.,Cheaper by the Dozen 2,5.7,526
61000000,"Action",Released,The Maze Was Just the Beginning.,Maze Runner: The Scorch Trials,6.4,3040
60000000,"Drama",Released,Let Yourself GO,Eat Pray Love,5.8,636
60000000,"Comedy, Drama, Romance, Fantasy",Released,"What if you made different choices? What if you said yes, instead of no? What if you got a second chance?",The Family Man,6.5,521
58000000,"Action, Adventure, Comedy, Crime, Thriller",Released,Still armed. Still dangerous. Still got it.,RED,6.6,2808
55000000,"Drama",Released,Play or be Played.,Any Given Sunday,6.8,422
60000000,"Drama, Romance",Released,null,The Horse Whisperer,6.7,292
65000000,"Drama, Crime, Thriller",Released,It started like any other night.,Collateral,7.0,1451
60000000,"Action, Fantasy, Adventure",Released,Warrior. Legend. King.,The Scorpion King,5.3,779
60000000,"Drama, Action, Thriller",Released,Their greatest challenge lies in rescuing one of their own,Ladder 49,6.2,207
60000000,"Crime, Drama, Thriller",Released,The Law Has Limits. He Does Not.,Jack Reacher,6.3,2998
60000000,"Action, Science Fiction, Thriller",Released,Bigger. Smarter. Faster. Meaner.,Deep Blue Sea,5.6,604
60000000,"Music, Documentary",Released,Like You've Never Seen Him Before,This Is It,6.7,247
60000000,"Drama, Thriller, Science Fiction",Released,Nothing spreads like fear,Contagion,6.2,1325
0,"Comedy, Adventure, Crime",Released,He stole the money... And he's not giving it back.,Kangaroo Jack,4.3,203
60000000,"Animation, Family",Released,Be careful what you wish for.,Coraline,7.3,1386
60000000,"Thriller, Science Fiction",Released,We've Sensed It. We've Seen The Signs. Now... It's Happening.,The Happening,4.9,950
70000000,"Action, Drama, Thriller, Crime",Released,"Creasy's art is death, and he is about to paint his masterpiece.",Man on Fire,7.3,1553
50000000,"Comedy, Family",Released,It's going to be a ruff day.,The Shaggy Dog,4.5,137
60000000,"Comedy, Crime",Released,They're the man.,Starsky & Hutch,5.6,644
60000000,"Family, Comedy",Released,"Two Dads, One Toy, No Prisoners.",Jingle All the Way,5.5,575
66000000,"Fantasy, Action, Science Fiction",Released,From the Dark Side to Our Side.,Hellboy,6.5,2225
70000000,"Drama",Released,Justice has its price.,A Civil Action,6.1,109
60000000,"Family, Animation, Adventure, Comedy",Released,It's all fun and games until someone raises the dead.,ParaNorman,6.7,789
60000000,"Action, Thriller, Adventure, Crime",Released,How do you stop an assassin who has no identity?,The Jackal,6.1,527
60000000,"Action, Adventure, Mystery, Science Fiction, Thriller",Released,Remember the future.,Paycheck,5.9,581
60000000,"Drama, Romance",Released,"Every Day we Have, is One More Than We Deserve.",Up Close & Personal,5.9,50
60000000,"Adventure, Animation, Family",Released,Small Mouse. Big Dreams,The Tale of Despereaux,5.8,258
0,"Thriller, Action, Comedy, Science Fiction",Released,Suit up for action!,The Tuxedo,5.3,483
60000000,"Action, Thriller",Released,Last time he rocked the boat. This time the sky's the limit.,Under Siege 2: Dark Territory,5.6,210
60000000,"Action, Drama, Thriller",Released,Trust no one.,Jack Ryan: Shadow Recruit,5.9,1173
60000000,"Drama, Comedy",Released,null,Joy,6.4,1581
60000000,"Action, Crime, Thriller",Released,The world's leaders have assembled. So have their enemies.,London Has Fallen,5.8,1621
70000000,"Science Fiction, Horror, Action",Released,It's already too late.,Alien: Resurrection,5.9,1365
61000000,"Action, Drama, Mystery, Thriller, Crime",Released,Yesterday was about honor. Today is about justice.,Shooter,6.9,1462
60000000,"Animation, Comedy, Family, Fantasy",Released,When troubles strikes friends stack together,The Boxtrolls,6.6,668
75000000,"Drama, Fantasy, Comedy",Released,"For two sisters from a family of witches, falling in love is the trickiest spell of all.",Practical Magic,6.3,338
60000000,"Adventure, Animation, Comedy, Family, Fantasy",Released,The story of a nobody who saved everybody.,The Lego Movie,7.5,3070
0,"Action, Comedy",Released,You might feel a little prick,Miss Congeniality 2: Armed and Fabulous,5.3,425
60000000,"Adventure, Action, Fantasy",Released,Fight Fire With Fire,Reign of Fire,6.0,669
60000000,"Crime, Drama, Action, Thriller",Released,No Names. No Badges. No Mercy.,Gangster Squad,6.2,1778
60000000,"Comedy, Adventure",Released,Meet your ancestors,Year One,4.6,524
60000000,"Drama, History",Released,His people needed a leader. He gave them a champion.,Invictus,7.0,1125
60000000,"Action",Released,Find The Truth,State of Play,6.7,484
78146652,"Romance, Comedy, Crime",Released,Outwit. Outspy. Outsmart. Outplay. Then get out.,Duplicity,5.7,201
65000000,"Comedy, Drama, Family, Science Fiction",Released,The martian has landed. There goes the neighborhood.,My Favorite Martian,5.1,80
60000000,"Action, Thriller, Crime",Released,"In 141 years, there's never been a traitor in the Secret Service.... Until Now.",The Sentinel,5.8,225
70000000,"Science Fiction, Animation, Family, Comedy, Adventure",Released,Something strange is coming to their planet...Us!,Planet 51,5.6,556
60000000,"Science Fiction, Action, Adventure, Thriller",Released,A generation's final journey... begins.,Star Trek: Nemesis,6.1,479
60000000,"Crime, Comedy, Romance",Released,They can't keep their hands off each others assets.,Intolerable Cruelty,5.8,391
0,"Drama, Romance",Released,Whatever Life Throws at You,Trouble with the Curve,6.6,366
80000000,"Crime, Drama, Mystery, Thriller",Released,Some secrets take us to the edge.,Edge of Darkness,6.2,487
60000000,"Horror, Mystery, Thriller",Released,The Next Evolution In Terror.,The Relic,5.8,130
60000000,"Comedy, Crime",Released,Back in therapy,Analyze That,5.7,380
60000000,"Action, Crime, Drama, Thriller",Released,Most people respect the badge. Everybody respects the gun.,Righteous Kill,5.9,375
60000000,"Action, Crime, Drama, Thriller",Released,Someone knows too much.,Mercury Rising,6.0,368
60000000,"Drama",Released,Life has a mind of its own,The Soloist,6.6,234
80000000,"Fantasy, Drama",Released,It Was Just A Moment Ago.,The Legend of Bagger Vance,6.3,251
60000000,"Drama, Music",Released,Experience it. Enjoy it. Just don't fall for it.,Almost Famous,7.4,797
0,"Animation, Comedy, Family",Released,The Ego has landed.,Garfield: A Tail of Two Kitties,5.1,464
60000000,"Action, Adventure, Crime, Drama, Mystery, Thriller",Released,Prepare for the next level,xXx: State of the Union,4.7,549
60000000,"Action, Science Fiction, Fantasy, Thriller, Horror",Released,Vampire Killer,Priest,5.4,692
60000000,"Family, Animation, Adventure",Released,null,Sinbad: Legend of the Seven Seas,6.6,372
60000000,"Horror, Science Fiction, Mystery",Released,Infinite Space - Infinite Terror,Event Horizon,6.5,742
60000000,"Drama",Released,When someone you love dies... are they gone forever?,Dragonfly,6.1,204
50000000,"Drama",Released,Inspired by the most notorious unsolved murder in California history.,The Black Dahlia,5.7,287
60000000,"Action, Adventure, Drama, History, Romance, War",Released,Inspired by a true story,Flyboys,6.3,271
72000000,"Action, Drama, Thriller",Released,A Castle Can Only Have One King,The Last Castle,7.0,285
90000000,"Horror, Science Fiction, Thriller",Released,"In the farthest reaches of space, something has gone terribly wrong.",Supernova,4.9,109
60000000,"Drama, Fantasy, Mystery, Romance",Released,This is not a true story. This is true love.,Winter's Tale,6.0,487
60000000,"Action, Adventure, Drama, Mystery, Romance, Fantasy",Released,You have been chosen,The Mortal Instruments: City of Bones,6.2,1602
60000000,"Comedy, Science Fiction, Adventure, Family",Released,There's a Whole Other World Going on Inside of Him.,Meet Dave,5.0,371
30000000,"Drama, Horror, Thriller",Released,"This Season, The Mystery Of The Darkness Will Consume Your Life",Dark Water,5.3,274
80000000,"Comedy",Released,Fame. Be careful. It's out there.,Edtv,5.7,166
60000000,"Adventure, Family, Fantasy",Released,Every story ever written is just waiting to become real.,Inkheart,6.0,592
